"obsid","xid","dist_pc","filter","wave","model_jy","star_jy","chi_star","ra_obs","de_obs"
1342198523,"HD 217357",8.19403474270731,"PACS70",70,0.0162172,0.0162172,,345.0643253266045,-22.524176249997776
1342245668,"* pi. PsA",29.42041776993233,"PACS100",100,0.00730202,0.00730202,,345.87454114824595,-34.74912356432786
1342245668,"* pi. PsA",29.42041776993233,"PACS70",70,0.0148772,0.0148772,-0.182855,345.87454114824595,-34.74912356432786
1342223328,"HD 15285",17.143836790673753,"PACS100",100,0.00407609,0.00407609,1.97981,36.94173165122022,4.432751166686164
1342223328,"HD 15285",17.143836790673753,"PACS70",70,0.00825323,0.00825323,-0.688435,36.94173165122022,4.432751166686164
1342196803,"HD 219482",20.538098172109265,"PACS100",100,0.0411691,0.0070312,16.0972,349.24143910657114,-62.00127981944378
1342196803,"HD 219482",20.538098172109265,"PACS70",70,0.0610117,0.014348,11.7986,349.24143910657114,-62.00127981944378
1342234094,"HD 220952",125.62971896631866,"PACS100",100,0.00249342,0.00249342,0.816532,351.9924752260966,23.586819393331652
1342234094,"HD 220952",125.62971896631866,"PACS70",70,0.00505332,0.00505332,,351.9924752260966,23.586819393331652
1342196805,"HD 222237",11.420740063956144,"PACS100",100,0.0060694,0.0060694,-1.13474,354.9071556080875,-72.72428694440913
1342196805,"HD 222237",11.420740063956144,"PACS70",70,0.0122995,0.0122995,,354.9071556080875,-72.72428694440913
1342269803,"V* V Cep",90.84797499863727,"PACS100",100,0.0181344,0.00112386,,359.1174189814238,83.1911427285184
1342269803,"V* V Cep",90.84797499863727,"PACS70",70,0.0384501,0.0022947,25.2342,359.1174189814238,83.1911427285184
1342221280,"V* CC Eri",11.609008590666358,"PACS100",100,0.00595163,0.00595163,-1.19511,38.594279266105346,-43.7972554305362
1342221280,"V* CC Eri",11.609008590666358,"PACS70",70,0.0120296,0.0120296,1.2834,38.594279266105346,-43.7972554305362
1342209360,"HD 79211",6.333719901371314,"PACS100",100,0.0135507,0.0135507,-1.37314,138.59497655158975,52.68436105427569
1342209360,"HD 79211",6.333719901371314,"PACS70",70,0.0273661,0.0273661,,138.59497655158975,52.68436105427569
1342249188,"* 31 Ari",34.734282737061484,"PACS100",100,0.00720439,0.00720439,,39.159022196392826,12.447344333338702
1342249188,"* 31 Ari",34.734282737061484,"PACS70",70,0.0147007,0.0147007,1.34379,39.159022196392826,12.447344333338702
1342223913,"HD 1100",157.6118650211988,"PACS100",100,0.00314988,0.00314988,2.17151,3.817664804751101,-6.138377958470749
1342223913,"HD 1100",157.6118650211988,"PACS70",70,0.00638283,0.00638283,,3.817664804751101,-6.138377958470749
1342249140,"* eps Cet",23.53694358665361,"PACS100",100,0.0127228,0.0127228,,39.89140364291614,-11.872908804069779
1342249140,"* eps Cet",23.53694358665361,"PACS70",70,0.0258715,0.0258715,0.0180401,39.89140364291614,-11.872908804069779
1342204215,"* tet Per",11.127183709803049,"PACS100",100,0.0291519,0.0291519,-2.22821,41.051476274552314,49.22817880986749
1342204215,"* tet Per",11.127183709803049,"PACS70",70,0.059261,0.059261,,41.051476274552314,49.22817880986749
1342215731,"HR 857",10.351966873706004,"PACS100",100,0.0615207,0.0103427,12.6308,43.13513357381858,-12.770301180565022
1342215731,"HR 857",10.351966873706004,"PACS70",70,0.0661991,0.0209526,13.4408,43.13513357381858,-12.770301180565022
1342237830,"HD 18742",163.36932904216562,"PACS100",100,0.00248583,0.00248583,1.37689,45.044331529973505,-20.802680692523353
1342237830,"HD 18742",163.36932904216562,"PACS70",70,0.0050389,0.0050389,,45.044331529973505,-20.802680692523353
1342237414,"HD 19659",94.91988761485307,"PACS100",100,0.00272514,0.00272514,1.66455,47.17691761876576,-35.43327591921398
1342237414,"HD 19659",94.91988761485307,"PACS70",70,0.00552782,0.00552782,,47.17691761876576,-35.43327591921398
1342216129,"* 94 Cet",22.538004710442983,"PACS100",100,0.0426101,0.0139543,8.48699,48.19409115786498,-1.1963137206227112
1342216129,"* 94 Cet",22.538004710442983,"PACS70",70,0.0463997,0.0283224,,48.19409115786498,-1.1963137206227112
1342204268,"* zet01 Ret",12.007684918347742,"PACS100",100,0.0108077,0.0108077,-0.38807,49.45102139839984,-62.573382118092006
1342204268,"* zet01 Ret",12.007684918347742,"PACS70",70,0.0219143,0.0219143,,49.45102139839984,-62.573382118092006
1342191102,"* zet02 Ret",12.046422092174403,"PACS100",100,0.0157442,0.0127738,1.64354,49.561553689539906,-62.5045344429803
1342191102,"* zet02 Ret",12.046422092174403,"PACS70",70,0.031282,0.0259099,3.18272,49.561553689539906,-62.5045344429803
1342225479,"HD 1502",191.9570016316345,"PACS100",100,0.00151138,0.00151138,1.74107,4.821355734402419,14.054701407894502
1342225479,"HD 1502",191.9570016316345,"PACS70",70,0.00306596,0.00306596,,4.821355734402419,14.054701407894502
1342216117,"HD 21175",17.70112012688163,"PACS100",100,0.00530421,0.00530421,1.20363,50.897159801114555,-40.07626948125267
1342216117,"HD 21175",17.70112012688163,"PACS70",70,0.0108001,0.0108001,-0.309092,50.897159801114555,-40.07626948125267
1342238883,"HD 21086",149.80375707822753,"PACS100",100,0.0117403,0.000646026,,51.30596689500647,32.37943811898155
1342238883,"HD 21086",149.80375707822753,"PACS70",70,0.0176583,0.00130848,6.48158,51.30596689500647,32.37943811898155
1342248710,"V* CK Ari",30.412885331257147,"PACS100",100,0.020435,0.00045142,,51.809362589435025,27.385544550446216
1342248710,"V* CK Ari",30.412885331257147,"PACS70",70,0.00679497,0.000914618,4.32843,51.809362589435025,27.385544550446216
1342216121,"HD 21531",12.49375312343828,"PACS100",100,0.00475694,0.00475694,-1.13906,51.970125657531895,-19.803535374961854
1342216121,"HD 21531",12.49375312343828,"PACS70",70,0.00961325,0.00961325,,51.970125657531895,-19.803535374961854
1342239430,"BD+13 569",137.75053378331842,"PACS100",100,0.00931613,0.000601803,,53.63888611617734,14.175893357316363
1342239430,"BD+13 569",137.75053378331842,"PACS70",70,0.014079,0.0012199,9.39021,53.63888611617734,14.175893357316363
1342212800,"* 85 Peg",12.647085605593048,"PACS100",100,0.012012,0.012012,0.627158,0.5455884700222006,27.07892435801466
1342212800,"* 85 Peg",12.647085605593048,"PACS70",70,0.0244858,0.0244858,,0.5455884700222006,27.07892435801466
1342238048,"HD 23208",56.796560400302155,"PACS100",100,0.0274882,0.000566851,,55.66586428490867,-20.545368078262147
1342238048,"HD 23208",56.796560400302155,"PACS70",70,0.0357146,0.0011532,19.0005,55.66586428490867,-20.545368078262147
1342236665,"HD 23380",106.36939965110838,"PACS100",100,0.0142452,0.000408863,,55.86631176035587,-33.50228083437632
1342236665,"HD 23380",106.36939965110838,"PACS70",70,0.0193755,0.000830357,12.9598,55.86631176035587,-33.50228083437632
1342223592,"HD 23356",13.923698134224452,"PACS100",100,0.0181861,0.00470712,6.78107,55.98165029254641,-19.110398733776655
1342223592,"HD 23356",13.923698134224452,"PACS70",70,0.0230056,0.00954194,4.33234,55.98165029254641,-19.110398733776655
1342222501,"LTT 1764",16.210082671421624,"PACS100",100,0.0911514,0.00436345,14.974,56.0390723376236,-38.28085236107212
1342222501,"LTT 1764",16.210082671421624,"PACS70",70,0.0861522,0.0088406,16.4008,56.0390723376236,-38.28085236107212
1342240724,"HD 23586",142.43188195245622,"PACS100",100,0.00701338,0.000334587,,56.731595297748854,18.28394541993022
1342240724,"HD 23586",142.43188195245622,"PACS70",70,0.00996346,0.000681661,4.95939,56.731595297748854,18.28394541993022
1342237200,"HD 24636",56.59309564233163,"PACS100",100,0.0197103,0.00139716,,57.0486045904406,-74.6940342267355
1342237200,"HD 24636",56.59309564233163,"PACS70",70,0.0298543,0.0028358,18.4,57.0486045904406,-74.6940342267355
1342237420,"HD 24649",41.542385696125756,"PACS100",100,0.0598339,0.00165979,,58.36352709688704,-41.22248062671235
1342237420,"HD 24649",41.542385696125756,"PACS70",70,0.0709999,0.0033705,28.7511,58.36352709688704,-41.22248062671235
1342243064,"HD 25821",159.98976065531807,"PACS100",100,0.0311471,0.0002151,,61.78241595984255,38.45414561791511
1342243064,"HD 25821",159.98976065531807,"PACS70",70,0.0410358,0.000438174,22.5025,61.78241595984255,38.45414561791511
1342241882,"HD 26736",45.81229785323573,"PACS100",100,0.0300232,0.00101072,,63.6350885515053,23.574780042843898
1342241882,"HD 26736",45.81229785323573,"PACS70",70,0.0389318,0.00204952,22.395,63.6350885515053,23.574780042843898
1342204321,"* omi02 Eri",4.9845479015053336,"PACS100",100,0.0448469,0.0448469,-0.762997,63.811249086437705,-7.663085626308322
1342204321,"* omi02 Eri",4.9845479015053336,"PACS70",70,0.0908628,0.0908628,,63.811249086437705,-7.663085626308322
1342204264,"HD 27274",13.020833333333334,"PACS100",100,0.00472505,0.00472505,-1.86142,63.9910127514746,-53.308626201370664
1342204264,"HD 27274",13.020833333333334,"PACS70",70,0.00960705,0.00960705,-1.74055,63.9910127514746,-53.308626201370664
1342241949,"V* EK Eri",64.16920135011999,"PACS100",100,0.0100012,0.0100012,2.32661,65.16132255712519,-6.24618225715527
1342241949,"V* EK Eri",64.16920135011999,"PACS70",70,0.0202662,0.0202662,,65.16132255712519,-6.24618225715527
1342241953,"HD 28069",47.82675237220692,"PACS100",100,0.0620291,0.00153778,,66.4892377750573,5.150161311389292
1342241953,"HD 28069",47.82675237220692,"PACS70",70,0.0718088,0.00311659,29.5534,66.4892377750573,5.150161311389292
1342238121,"HD 28287",35.6446513418429,"PACS100",100,0.00315451,0.000870497,,66.66098845465156,-28.952282826583293
1342238121,"HD 28287",35.6446513418429,"PACS70",70,0.00583336,0.00177135,3.68365,66.66098845465156,-28.952282826583293
1342193112,"* 58 Eri",13.276686139139672,"PACS100",100,0.0884044,0.0104111,14.4406,71.90160203511847,-16.93397405068228
1342193112,"* 58 Eri",13.276686139139672,"PACS70",70,0.119921,0.0211189,13.6699,71.90160203511847,-16.93397405068228
1342237339,"HD 2475",32.195750160978754,"PACS100",100,0.00398231,0.00398231,,7.087472102454157,-20.335425026616274
1342237339,"HD 2475",32.195750160978754,"PACS70",70,0.008073,0.008073,-0.0865865,7.087472102454157,-20.335425026616274
1342243474,"HD 282477",173.63824208643712,"PACS100",100,0.0103822,0.000364637,,72.33452616098948,30.306340112505193
1342243474,"HD 282477",173.63824208643712,"PACS70",70,0.0128949,0.000737732,6.69687,72.33452616098948,30.306340112505193
1342267439,"HR 1604",40.46944556859571,"PACS100",100,0.00656365,0.00656365,,74.75520141351093,-16.375552257101305
1342267439,"HR 1604",40.46944556859571,"PACS70",70,0.0134117,0.0134117,1.17736,74.75520141351093,-16.375552257101305
1342193117,"HD 32147",8.707767328456983,"PACS100",100,0.0129888,0.0129888,-1.26966,75.20573704292278,-5.756830715138753
1342193117,"HD 32147",8.707767328456983,"PACS70",70,0.0263251,0.0263251,,75.20573704292278,-5.756830715138753
1342267222,"HD 32092",40.600893219650835,"PACS100",100,0.00259413,0.00259413,,75.43447711159307,26.67132815139226
1342267222,"HD 32092",40.600893219650835,"PACS70",70,0.00529525,0.00529525,-0.369714,75.43447711159307,26.67132815139226
1342242506,"HD 33240",283.06159420289856,"PACS100",100,0.00216753,0.00216753,1.45686,76.91067342226434,-28.977503541042786
1342242506,"HD 33240",283.06159420289856,"PACS70",70,0.00439419,0.00439419,,76.91067342226434,-28.977503541042786
1342242512,"HD 33844",106.10192150579847,"PACS100",100,0.00452993,0.00452993,0.0688943,78.15053422684778,-14.951005578436867
1342242512,"HD 33844",106.10192150579847,"PACS70",70,0.00917734,0.00917734,,78.15053422684778,-14.951005578436867
1342242530,"HD 34909",184.60061656605936,"PACS100",100,0.0142338,0.0021536,2.04624,80.15612978417846,-5.82274455104151
1342242530,"HD 34909",184.60061656605936,"PACS70",70,0.00494447,0.00435944,,80.15612978417846,-5.82274455104151
1342236650,"HD 35289",100.64614827190563,"PACS100",100,0.00681967,0.000447225,,80.35889528515762,-45.34109797881719
1342236650,"HD 35289",100.64614827190563,"PACS70",70,0.0122662,0.000909685,9.4496,80.35889528515762,-45.34109797881719
1342219019,"HD 33564",20.96537149590022,"PACS100",100,0.0107569,0.0107569,-0.74127,80.63838349952768,79.23166111146958
1342219019,"HD 33564",20.96537149590022,"PACS70",70,0.0218602,0.0218602,,80.63838349952768,79.23166111146958
1342242086,"HD 35416",67.74838250736764,"PACS100",100,0.012719,0.00109893,,80.80095992312557,-31.749025517856776
1342242086,"HD 35416",67.74838250736764,"PACS70",70,0.0183458,0.0022414,11.5414,80.80095992312557,-31.749025517856776
1342265533,"HR 1807",101.83403089644497,"PACS100",100,0.0622499,0.0010102,,81.66182435982171,6.86854016226796
1342265533,"HR 1807",101.83403089644497,"PACS70",70,0.0984155,0.00204869,33.2517,81.66182435982171,6.86854016226796
1342269757,"HD 37004",203.97340186839637,"PACS100",100,0.0268225,0.000476555,,83.23495526753865,-47.68930656184575
1342269757,"HD 37004",203.97340186839637,"PACS70",70,0.0420414,0.000968952,22.1979,83.23495526753865,-47.68930656184575
1342265516,"HD 37306",62.893081761006286,"PACS100",100,0.0371032,0.00162627,11.2476,84.28662623997342,-11.775599639633034
1342265516,"HD 37306",62.893081761006286,"PACS70",70,0.0552451,0.00330246,28.3332,84.28662623997342,-11.775599639633034
1342265516,"HD 37306",62.893081761006286,"PACS100",100,0.0371032,0.00162627,11.2476,84.28662719237813,-11.775600714818262
1342265516,"HD 37306",62.893081761006286,"PACS70",70,0.0552451,0.00330246,28.3332,84.28662719237813,-11.775600714818262
1342242540,"HD 37546",89.59369260404067,"PACS100",100,0.040898,0.000510868,,84.77310609312762,-5.897611421665473
1342242540,"HD 37546",89.59369260404067,"PACS70",70,0.0514884,0.00104143,22.5249,84.77310609312762,-5.897611421665473
1342238123,"HD 37852",93.39858781335226,"PACS100",100,0.00768396,0.000574641,,84.87704974342346,-40.6840024847221
1342238123,"HD 37852",93.39858781335226,"PACS70",70,0.0121653,0.00116954,8.51252,84.87704974342346,-40.6840024847221
1342242662,"HD 37487",89.57683901250492,"PACS100",100,0.0174279,0.000691511,,84.88570738737292,12.00372997215257
1342242662,"HD 37487",89.57683901250492,"PACS70",70,0.025764,0.00140592,17.9851,84.88570738737292,12.00372997215257
1342242088,"HD 38397",53.73455131649651,"PACS100",100,0.164432,0.000831305,,85.89931666985244,-39.92348553104125
1342242088,"HD 38397",53.73455131649651,"PACS70",70,0.12075,0.00168442,35.0824,85.89931666985244,-39.92348553104125
1342242538,"HD 38273",87.31184297838158,"PACS100",100,0.0299028,0.000622273,,86.10613401666808,-5.464833716386501
1342242538,"HD 38273",87.31184297838158,"PACS70",70,0.0405504,0.00126818,19.8394,86.10613401666808,-5.464833716386501
1342269765,"HD 38805",99.32557931644136,"PACS100",100,0.034259,0.00088794,,86.67537760228838,-36.23142134555776
1342269765,"HD 38805",99.32557931644136,"PACS70",70,0.0474727,0.0018066,27.4102,86.67537760228838,-36.23142134555776
1342203666,"HD 40307",12.99545159194282,"PACS100",100,0.00837652,0.00515827,3.7444,88.51735992506954,-60.02364812518808
1342203666,"HD 40307",12.99545159194282,"PACS70",70,0.0157101,0.0104551,2.38991,88.51735992506954,-60.02364812518808
1342242664,"HD 39828",142.95516925892042,"PACS100",100,0.0030542,0.0030542,0.70917,88.91276899153821,13.001860249096625
1342242664,"HD 39828",142.95516925892042,"PACS70",70,0.00618538,0.00618538,,88.91276899153821,13.001860249096625
1342205198,"* eta Lep",14.878738282993604,"PACS100",100,0.0471467,0.0272329,7.58007,89.10109146413984,-14.16728415418307
1342205198,"* eta Lep",14.878738282993604,"PACS70",70,0.0941305,0.0555528,,89.10109146413984,-14.16728415418307
1342196115,"HD 40887",16.39344262295082,"PACS100",100,0.00416376,0.00416376,-2.56145,90.0799586259455,-31.025921207214402
1342196115,"HD 40887",16.39344262295082,"PACS70",70,0.00847659,0.00847659,-2.90815,90.0799586259455,-31.025921207214402
1342233609,"HD 42505",28.318183105371958,"PACS100",100,0.000919369,0.000919369,,91.68310861495254,-62.68202084332601
1342233609,"HD 42505",28.318183105371958,"PACS70",70,0.00186154,0.00186154,-0.0135291,91.68310861495254,-62.68202084332601
1342203297,"* alf Men",10.197838058331634,"PACS100",100,0.0176406,0.0176406,-0.469178,92.56167617341465,-74.75367362962963
1342203297,"* alf Men",10.197838058331634,"PACS70",70,0.0357828,0.0357828,,92.56167617341465,-74.75367362962963
1342203297,"* alf Men",10.197838058331634,"PACS100",100,0.0176406,0.0176406,-0.469178,92.56175115946077,-74.7537080625
1342203297,"* alf Men",10.197838058331634,"PACS70",70,0.0357828,0.0357828,,92.56175115946077,-74.7537080625
1342212844,"HD 3443",15.401201293700908,"PACS100",100,0.0116838,0.0116838,-1.73257,9.341032876055955,-24.7673424884271
1342212844,"HD 3443",15.401201293700908,"PACS70",70,0.0236859,0.0236859,,9.341032876055955,-24.7673424884271
1342204431,"HD 43162",16.761649346295677,"PACS100",100,0.00541586,0.00541586,1.35077,93.43857564165745,-23.86160464027322
1342204431,"HD 43162",16.761649346295677,"PACS70",70,0.0109793,0.0109793,,93.43857564165745,-23.86160464027322
1342269773,"HD 44200",136.22122326658493,"PACS100",100,0.0550231,0.000819056,,94.98898919171063,-13.992993694074018
1342269773,"HD 44200",136.22122326658493,"PACS70",70,0.0725332,0.00166485,32.5812,94.98898919171063,-13.992993694074018
1342265631,"HD 45184",21.94907813871817,"PACS100",100,0.115844,0.00461032,,96.18214351905394,-28.78056036248772
1342265631,"HD 45184",21.94907813871817,"PACS70",70,0.115214,0.00934802,21.7498,96.18214351905394,-28.78056036248772
1342213242,"* 54 Psc",11.059500110595001,"PACS100",100,0.0111464,0.0111464,-3.59124,9.83933816390685,21.24933234027778
1342213242,"* 54 Psc",11.059500110595001,"PACS70",70,0.0225992,0.0225992,-0.204912,9.83933816390685,21.24933234027778
1342253015,"HR 2384",51.440329218106996,"PACS100",100,0.00825775,0.00825775,,97.45405732772319,-50.23925371156809
1342253015,"HR 2384",51.440329218106996,"PACS70",70,0.0168238,0.0168238,-0.278162,97.45405732772319,-50.23925371156809
